run,case,phase,kernel,calls,total_us,share_pct,mean_us,median_us,p95_us,max_us,top_one_pct_of_group,time_rank,count_rank
1,b4_p256_o256,decode_late,triton_per_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_1,32,27.009,0.029082823431867917,0.84403125,0.8485,0.896,0.928,3.4358917397904407,17,17
1,b4_p256_o256,decode_late,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",32,25.313,0.027256600004845515,0.79103125,0.768,0.9104,0.96,3.792517678663138,18,18
1,b4_p256_o256,decode_late,triton_per_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_3,32,20.801000000000002,0.02239815654805008,0.6500312500000001,0.64,0.67245,0.736,3.538291428296716,19,19
1,b4_p256_o256,full_request,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params),28816,491114.228,67.60141356007847,17.04310896724042,11.297,16.129,1362.812,0.2774938949640856,1,1
1,b4_p256_o256,full_request,triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0,14592,14172.65,1.9508519999388942,0.9712616502192982,0.896,1.024,333.014,2.3496946583736986,5,2
1,b4_p256_o256,full_request,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,14336,13496.327,1.857756772359389,0.9414290597098214,0.833,0.99225,541.989,4.015825935456365,6,3
1,b4_p256_o256,full_request,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_0,7168,6956.839,0.9576023733319385,0.9705411551339286,0.8,0.96,486.881,6.998595195317874,9,4
1,b4_p256_o256,full_request,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_1,7168,6095.526,0.8390434454939287,0.8503803013392858,0.8,0.832,285.075,4.67679081345892,10,5
1,b4_p256_o256,full_request,store_kvcache_kernel,7168,5777.928,0.7953263782216408,0.8060725446428572,0.768,0.769,284.692,4.927233430392349,11,6
1,b4_p256_o256,full_request,triton_poi_fused_mul_silu_split_0,7168,4715.938,0.6491444492658627,0.6579154575892857,0.64,0.736,10.592,0.22460006895764958,12,7
1,b4_p256_o256,full_request,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)1, (bool)0>(flash::Flash_fwd_params)",7140,120877.69,16.638700827614716,16.929648459383753,15.745,16.641,778.933,0.6443976551835165,2,8
1,b4_p256_o256,full_request,"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (int)4, (int)3, (bool)1>(flash::Flash_fwd_params)",7140,18881.21,2.5989808744141887,2.6444271708683473,2.432,2.464,536.037,2.8389970769881807,4,9
1,b4_p256_o256,full_request,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",7140,7055.276,0.9711521341965604,0.988133893557423,0.864,0.928,356.248,5.049384318912541,8,10
1,b4_p256_o256,full_request,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)",510,275.056,0.03786120081249396,0.5393254901960784,0.544,0.609,0.832,0.30248385783258686,20,11
1,b4_p256_o256,full_request,triton_red_fused__softmax__to_copy_argmax_clamp_min_div_exponential_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_4,256,20464.552,2.8169264179284395,79.93965625,73.957,74.373,489.345,2.3911835450881114,3,12
1,b4_p256_o256,full_request,triton_red_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_2,256,987.779,0.13596685430372168,3.85851171875,3.008,3.232,220.334,22.3060016461172,16,13
1,b4_p256_o256,full_request,triton_red_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_0,256,877.62,0.12080357111664879,3.428203125,3.393,3.856,5.281,0.6017410724459333,17,14
1,b4_p256_o256,full_request,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<unsigned long, (int)2, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::<unnamed>::distribution_nullary_kernel<long, unsigned long, ulonglong2, at::CUDAGeneratorImpl *, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(unsigned long) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, unsigned long) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)",256,287.85900000000004,0.039623521772597946,1.1244492187500001,1.12,1.217,1.376,0.4780118043903438,19,15
1,b4_p256_o256,full_request,triton_per_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_1,256,214.678,0.0295502256559558,0.8385859375,0.832,0.897,1.056,0.49189949598934224,21,16
1,b4_p256_o256,full_request,triton_per_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_3,256,165.738,0.022813680487832017,0.6474140625,0.64,0.673,0.864,0.5213047098432466,23,17
1,b4_p256_o256,full_request,"void at::native::<unnamed>::indexSelectSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long)",255,652.976,0.08988153489376366,2.5606901960784314,2.529,2.7622999999999993,2.88,0.44105755801132046,18,18
1,b4_p256_o256,full_request,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",255,202.03300000000002,0.027809653247886226,0.7922862745098039,0.768,0.9283,1.152,0.570203877584355,22,19
1,b4_p256_o256,full_request,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),56,8288.208,1.1408640693666707,148.0037142857143,125.2565,243.57625000000002,623.562,7.523483966618598,7,20
1,b4_p256_o256,full_request,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x256_32x4_tn_align8>(T1::Params),28,2083.021,0.2867258899192964,74.39360714285715,74.309,75.01205,75.397,3.6195986502296424,13,21
1,b4_p256_o256,full_request,"void flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)128, (int)128, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)128, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0>(flash::Flash_fwd_params)",28,1438.912,0.19806488927166582,51.389714285714284,34.434,38.879799999999996,502.466,34.91985611350798,14,22
1,b4_p256_o256,full_request,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_64x3_tn_align8>(T1::Params),28,1395.87,0.1921401982801173,49.8525,49.827,50.34895,50.468,3.615522935516918,15,23
1,b4_p256_o256,full_request,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",2,5.216,0.000717977515262232,2.608,2.608,4.1488000000000005,4.32,82.82208588957054,24,24
1,b4_p256_o256,full_request,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1,1.12,0.00015416695112992714,1.12,1.12,1.12,1.12,100.0,25,25
1,b4_p256_o256,full_request,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<int>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)",1,0.896,0.00012333356090394172,0.896,0.896,0.896,0.896,100.00000000000001,26,26
1,b4_p256_o256,prefill,triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0,57,200.428,1.3286708187353535,3.516280701754386,3.392,4.851199999999999,6.56,3.2729957890115156,8,1
1,b4_p256_o256,prefill,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),56,8288.208,54.943920556054586,148.0037142857143,125.2565,243.57625000000002,623.562,7.523483966618598,1,2
1,b4_p256_o256,prefill,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,56,224.621,1.4890502722930623,4.011089285714286,4.0,5.192,5.281,2.351071360202296,7,3
1,b4_p256_o256,prefill,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x256_32x4_tn_align8>(T1::Params),28,2083.021,13.808695479239104,74.39360714285715,74.309,75.01205,75.397,3.6195986502296424,2,4
1,b4_p256_o256,prefill,"void flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)128, (int)128, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)128, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0>(flash::Flash_fwd_params)",28,1438.912,9.538788917357481,51.389714285714284,34.434,38.879799999999996,502.466,34.91985611350798,3,5
1,b4_p256_o256,prefill,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_64x3_tn_align8>(T1::Params),28,1395.87,9.253456282296476,49.8525,49.827,50.34895,50.468,3.615522935516918,4,6
1,b4_p256_o256,prefill,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_0,28,229.038,1.5183313059128862,8.179928571428572,7.969,8.9594,9.152,3.9958434844872897,6,7
1,b4_p256_o256,prefill,triton_poi_fused_mul_silu_split_0,28,136.745,0.9065055336977166,4.88375,4.6884999999999994,4.76865,10.592,7.74580423415847,9,8
1,b4_p256_o256,prefill,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_1,28,119.368,0.7913104870118032,4.263142857142857,4.2565,4.32,4.321,3.6198981301521345,10,9
1,b4_p256_o256,prefill,store_kvcache_kernel,28,88.165,0.5844605680533781,3.14875,3.1365,3.22115,3.488,3.9562184540350476,11,10
1,b4_p256_o256,prefill,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",2,5.216,0.03457773859203108,2.608,2.608,4.1488000000000005,4.32,82.82208588957054,13,11
1,b4_p256_o256,prefill,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params),1,789.557,5.234105741853582,789.557,789.557,789.557,789.557,100.0,5,12
1,b4_p256_o256,prefill,triton_red_fused__softmax__to_copy_argmax_clamp_min_div_exponential_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_4,1,74.213,0.49197042065383473,74.213,74.213,74.213,74.213,100.0,12,13
1,b4_p256_o256,prefill,triton_red_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_0,1,3.776,0.025031737140243353,3.776,3.776,3.776,3.776,100.0,14,14
1,b4_p256_o256,prefill,triton_red_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_2,1,3.04,0.020152669731551855,3.04,3.04,3.04,3.04,100.0,15,15
1,b4_p256_o256,prefill,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1,1.12,0.007424667795834895,1.12,1.12,1.12,1.12,100.0,16,16
1,b4_p256_o256,prefill,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<unsigned long, (int)2, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::<unnamed>::distribution_nullary_kernel<long, unsigned long, ulonglong2, at::CUDAGeneratorImpl *, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(unsigned long) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, unsigned long) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)",1,1.12,0.007424667795834895,1.12,1.12,1.12,1.12,100.0,17,17
1,b4_p256_o256,prefill,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<int>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)",1,0.896,0.005939734236667916,0.896,0.896,0.896,0.896,100.00000000000001,18,18
1,b4_p256_o256,prefill,triton_per_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_1,1,0.864,0.005727600871072633,0.864,0.864,0.864,0.864,100.00000000000001,19,19
1,b4_p256_o256,prefill,triton_per_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_3,1,0.672,0.0044548006775009365,0.672,0.672,0.672,0.672,100.0,20,20
1,b4_p64_o256,decode_all,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params),28815,496084.032,74.19611533756999,17.216173243102553,11.297,16.097,1266.933,0.2553867728602883,1,1
1,b4_p64_o256,decode_all,triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0,14535,14290.151,2.1372864744561886,0.9831545235638115,0.896,1.024,750.227,5.249958520382325,5,2
1,b4_p64_o256,decode_all,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,14280,12035.156,1.8000212969597205,0.8427980392156863,0.832,0.96,197.901,1.6443575804085964,6,3
1,b4_p64_o256,decode_all,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)1, (bool)0>(flash::Flash_fwd_params)",7140,72962.943,10.912600658342788,10.218899579831932,9.377,12.801,747.346,1.0242816000445596,2,4
1,b4_p64_o256,decode_all,"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (int)4, (int)3, (bool)1>(flash::Flash_fwd_params)",7140,18539.466,2.7728293371735804,2.5965638655462184,2.432,2.464,400.315,2.1592585244904035,4,5
1,b4_p64_o256,decode_all,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",7140,7626.602,1.140662075625409,1.0681515406162465,0.864,0.928,628.874,8.245795440748056,7,6
1,b4_p64_o256,decode_all,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_0,7140,6792.769,1.015951007641927,0.9513682072829132,0.8,0.928,642.7,9.461531814198304,8,7
1,b4_p64_o256,decode_all,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_1,7140,6077.109,0.9089143193445594,0.8511357142857143,0.8,0.832,393.402,6.473505740969924,9,8
1,b4_p64_o256,decode_all,store_kvcache_kernel,7140,5734.939,0.8577381412226714,0.8032127450980392,0.768,0.769,335.638,5.852512119135007,10,9
1,b4_p64_o256,decode_all,triton_poi_fused_mul_silu_split_0,7140,4708.063,0.7041548665782207,0.6593925770308123,0.64,0.704,201.518,4.280274074497304,11,10
1,b4_p64_o256,decode_all,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)",510,273.903,0.04096591961925199,0.5370647058823529,0.544,0.608,0.8,0.2920742014508786,16,11
1,b4_p64_o256,decode_all,triton_red_fused__softmax__to_copy_argmax_clamp_min_div_exponential_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_4,255,20315.328999999998,3.0384338063207004,79.6679568627451,73.957,74.28659999999999,461.823,2.2732735462960014,3,12
1,b4_p64_o256,decode_all,triton_red_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_0,255,871.373,0.1303256856492498,3.417149019607843,3.393,4.1056,5.152,0.5912508191096121,12,13
1,b4_p64_o256,decode_all,triton_red_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_2,255,753.145,0.11264307996495672,2.953509803921569,2.976,3.1782999999999997,3.361,0.4462620079798711,13,14
1,b4_p64_o256,decode_all,"void at::native::<unnamed>::indexSelectSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long)",255,655.048,0.09797133917756205,2.56881568627451,2.56,2.752,2.944,0.4494327133278782,14,15
1,b4_p64_o256,decode_all,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<unsigned long, (int)2, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::<unnamed>::distribution_nullary_kernel<long, unsigned long, ulonglong2, at::CUDAGeneratorImpl *, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(unsigned long) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, unsigned long) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)",255,285.719,0.042733163155179235,1.1204666666666667,1.12,1.216,1.344,0.47039223852806433,15,16
1,b4_p64_o256,decode_all,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",255,224.494,0.033576131546585314,0.8803686274509804,0.896,1.0022999999999995,1.152,0.513154026388233,17,17
1,b4_p64_o256,decode_all,triton_per_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_1,255,215.695,0.03226012140164422,0.8458627450980392,0.832,0.9375999999999994,1.088,0.5044159577180742,18,18
1,b4_p64_o256,decode_all,triton_per_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_3,255,165.931,0.024817238249826044,0.6507098039215686,0.64,0.704,0.864,0.5206983625723945,19,19
1,b4_p64_o256,decode_early,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params),3616,64761.838,78.43982480848496,17.909800331858406,11.297,16.033250000000002,1232.915,1.903767771384129,1,1
1,b4_p64_o256,decode_early,triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0,1824,1625.3310000000001,1.9686081005884926,0.8910805921052631,0.896,1.024,1.313,0.08078354501329266,5,2
1,b4_p64_o256,decode_early,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,1792,1492.7549999999999,1.8080314626337497,0.8330106026785714,0.832,0.992,1.6,0.10718436716004971,6,3
1,b4_p64_o256,decode_early,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)1, (bool)0>(flash::Flash_fwd_params)",896,6069.886,7.351872787296055,6.774426339285714,5.984,6.24,375.833,6.191763733289225,2,4
1,b4_p64_o256,decode_early,"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (int)4, (int)3, (bool)1>(flash::Flash_fwd_params)",896,2379.865,2.8825030208043976,2.6560993303571427,2.432,2.464,206.478,8.676038346712945,3,5
1,b4_p64_o256,decode_early,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",896,761.649,0.9225126397054659,0.8500546875,0.832,0.896,1.184,0.1554521833547999,7,6
1,b4_p64_o256,decode_early,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_0,896,731.2760000000001,0.8857247276806697,0.81615625,0.8,0.864,1.408,0.19254016267455787,8,7
1,b4_p64_o256,decode_early,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_1,896,711.02,0.8611905708316828,0.7935491071428572,0.8,0.801,0.96,0.1350172990914461,9,8
1,b4_p64_o256,decode_early,store_kvcache_kernel,896,676.895,0.8198582198012883,0.7554631696428571,0.768,0.769,1.024,0.15127900191314755,10,9
1,b4_p64_o256,decode_early,triton_poi_fused_mul_silu_split_0,896,543.708,0.6585415359423822,0.6068169642857143,0.608,0.672,1.024,0.18833638644272296,11,10
1,b4_p64_o256,decode_early,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)",64,34.561,0.04186043616004302,0.540015625,0.528,0.608,0.8,2.3147478371574897,16,11
1,b4_p64_o256,decode_early,triton_red_fused__softmax__to_copy_argmax_clamp_min_div_exponential_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_4,32,2367.328,2.867318150918154,73.979,73.925,74.2418,74.725,3.1565123210640853,4,12
1,b4_p64_o256,decode_early,triton_red_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_0,32,118.085,0.14302507462048786,3.69015625,3.616,4.1572499999999994,5.152,4.362958885548546,12,13
1,b4_p64_o256,decode_early,triton_red_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_2,32,93.926,0.11376358689760717,2.9351875,2.9444999999999997,3.14765,3.232,3.4410067499946773,13,14
1,b4_p64_o256,decode_early,"void at::native::<unnamed>::indexSelectSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long)",32,82.216,0.09958038307149956,2.56925,2.5445,2.75245,2.944,3.58081152087185,14,15
